filename,original_file,animal_name,animal_sex,call_type,duration_s
Whine_2_Mar_15_2022_48338062_ms_51473_52400.wav,2_March_15_2022_48338062.wav,Silicon+Sodium,Male,Whine,0.927
Whine_2_Mar_15_2022_48338062_ms_52441_53284.wav,2_March_15_2022_48338062.wav,Silicon+Sodium,Male,Whine,0.842999999999996
Whine_2_Mar_15_2022_48338062_ms_53300_53860.wav,2_March_15_2022_48338062.wav,Silicon+Sodium,Male,Whine,0.560000000000002
Whine_2_Mar_15_2022_48338062_ms_53867_54478.wav,2_March_15_2022_48338062.wav,Silicon+Sodium,Male,Whine,0.611000000000004
Whine_2_Mar_15_2022_48338062_ms_54500_55697.wav,2_March_15_2022_48338062.wav,Silicon+Sodium,Male,Whine,1.197
Whine_2_Mar_15_2022_48338062_ms_55725_56908.wav,2_March_15_2022_48338062.wav,Silicon+Sodium,Male,Whine,1.183
Whine_2_Mar_15_2022_48338062_ms_56955_58090.wav,2_March_15_2022_48338062.wav,Silicon+Sodium,Male,Whine,1.13500000000001
Whine_2_Mar_15_2022_48338062_ms_58167_58821.wav,2_March_15_2022_48338062.wav,Silicon+Sodium,Male,Whine,0.653999999999996
Whine_2_Mar_15_2022_48338062_ms_58890_59482.wav,2_March_15_2022_48338062.wav,Silicon+Sodium,Male,Whine,0.591999999999999
Whine_2_Mar_15_2022_48338062_ms_59560_60040.wav,2_March_15_2022_48338062.wav,Silicon+Sodium,Male,Whine,0.479999999999997
Whine_2_Mar_15_2022_48338062_ms_67142_68005.wav,2_March_15_2022_48338062.wav,Silicon+Sodium,Male,Whine,0.863
Whine_2_Mar_15_2022_48338062_ms_68115_68957.wav,2_March_15_2022_48338062.wav,Silicon+Sodium,Male,Whine,0.841999999999999
Whine_2_Mar_15_2022_48338062_ms_70465_71535.wav,2_March_15_2022_48338062.wav,Silicon+Sodium,Male,Whine,1.06999999999999
Whine_2_Mar_15_2022_48338062_ms_74826_75380.wav,2_March_15_2022_48338062.wav,Silicon+Sodium,Male,Whine,0.554000000000002
Whine_2_Mar_15_2022_48338062_ms_75500_76101.wav,2_March_15_2022_48338062.wav,Silicon+Sodium,Male,Whine,0.600999999999999
Whine_2_Mar_15_2022_48338062_ms_76232_76867.wav,2_March_15_2022_48338062.wav,Silicon+Sodium,Male,Whine,0.635000000000005
Whine_2_Mar_15_2022_48338062_ms_76859_77541.wav,2_March_15_2022_48338062.wav,Silicon+Sodium,Male,Whine,0.682000000000002
Whine_2_Mar_15_2022_48338062_ms_77571_78541.wav,2_March_15_2022_48338062.wav,Silicon+Sodium,Male,Whine,0.969999999999999
Whine_2_Mar_15_2022_48338062_ms_78616_79488.wav,2_March_15_2022_48338062.wav,Silicon+Sodium,Male,Whine,0.872
Whine_2_Mar_15_2022_48338062_ms_79593_80619.wav,2_March_15_2022_48338062.wav,Silicon+Sodium,Male,Whine,1.026
Whine_2_Mar_15_2022_48338062_ms_84589_85504.wav,2_March_15_2022_48338062.wav,Silicon+Sodium,Male,Whine,0.915000000000006
Whine_2_Mar_15_2022_48338062_ms_85635_86289.wav,2_March_15_2022_48338062.wav,Silicon+Sodium,Male,Whine,0.653999999999996
Whine_2_Mar_15_2022_48338062_ms_88036_88679.wav,2_March_15_2022_48338062.wav,Silicon+Sodium,Male,Whine,0.643000000000001
Whine_2_Mar_15_2022_48338062_ms_88770_89436.wav,2_March_15_2022_48338062.wav,Silicon+Sodium,Male,Whine,0.666000000000011
Whine_2_Mar_15_2022_48338062_ms_89481_90528.wav,2_March_15_2022_48338062.wav,Silicon+Sodium,Male,Whine,1.04700000000001
Whine_2_Mar_15_2022_48502469_ms_10389_11862.wav,2_March_15_2022_48502469.wav,Silicon+Sodium,Male,Whine,1.473
Whine_2_Mar_15_2022_48502469_ms_105940_106969.wav,2_March_15_2022_48502469.wav,Silicon+Sodium,Male,Whine,1.029
Whine_2_Mar_15_2022_48502469_ms_107000_107500.wav,2_March_15_2022_48502469.wav,Silicon+Sodium,Male,Whine,0.5
Whine_2_Mar_15_2022_48502469_ms_11416_12541.wav,2_March_15_2022_48502469.wav,Silicon+Sodium,Male,Whine,1.125
Whine_2_Mar_15_2022_48502469_ms_115783_116883.wav,2_March_15_2022_48502469.wav,Silicon+Sodium,Male,Whine,1.09999999999999
Whine_2_Mar_15_2022_48502469_ms_118250_119547.wav,2_March_15_2022_48502469.wav,Silicon+Sodium,Male,Whine,1.297
Whine_2_Mar_15_2022_48502469_ms_119697_120917.wav,2_March_15_2022_48502469.wav,Silicon+Sodium,Male,Whine,1.22
Whine_2_Mar_15_2022_48502469_ms_120969_122202.wav,2_March_15_2022_48502469.wav,Silicon+Sodium,Male,Whine,1.233
Whine_2_Mar_15_2022_48502469_ms_122240_122900.wav,2_March_15_2022_48502469.wav,Silicon+Sodium,Male,Whine,0.660000000000011
Whine_2_Mar_15_2022_48502469_ms_123000_124200.wav,2_March_15_2022_48502469.wav,Silicon+Sodium,Male,Whine,1.2
Whine_2_Mar_15_2022_48502469_ms_12637_13500.wav,2_March_15_2022_48502469.wav,Silicon+Sodium,Male,Whine,0.863
Whine_2_Mar_15_2022_48502469_ms_126412_127000.wav,2_March_15_2022_48502469.wav,Silicon+Sodium,Male,Whine,0.587999999999994
Whine_2_Mar_15_2022_48502469_ms_13550_14766.wav,2_March_15_2022_48502469.wav,Silicon+Sodium,Male,Whine,1.216
Whine_2_Mar_15_2022_48502469_ms_14953_16014.wav,2_March_15_2022_48502469.wav,Silicon+Sodium,Male,Whine,1.061
Whine_2_Mar_15_2022_48502469_ms_16173_16760.wav,2_March_15_2022_48502469.wav,Silicon+Sodium,Male,Whine,0.587000000000003
Whine_2_Mar_15_2022_48502469_ms_1738_2400.wav,2_March_15_2022_48502469.wav,Silicon+Sodium,Male,Whine,0.662
Whine_2_Mar_15_2022_48502469_ms_20930_22310.wav,2_March_15_2022_48502469.wav,Silicon+Sodium,Male,Whine,1.38
Whine_2_Mar_15_2022_48502469_ms_22409_23244.wav,2_March_15_2022_48502469.wav,Silicon+Sodium,Male,Whine,0.835000000000001
Whine_2_Mar_15_2022_48502469_ms_23372_24340.wav,2_March_15_2022_48502469.wav,Silicon+Sodium,Male,Whine,0.968
Whine_2_Mar_15_2022_48502469_ms_2425_3555.wav,2_March_15_2022_48502469.wav,Silicon+Sodium,Male,Whine,1.13
Whine_2_Mar_15_2022_48502469_ms_25140_26392.wav,2_March_15_2022_48502469.wav,Silicon+Sodium,Male,Whine,1.252
Whine_2_Mar_15_2022_48502469_ms_27908_28647.wav,2_March_15_2022_48502469.wav,Silicon+Sodium,Male,Whine,0.738999999999997
Whine_2_Mar_15_2022_48502469_ms_28680_29841.wav,2_March_15_2022_48502469.wav,Silicon+Sodium,Male,Whine,1.161
Whine_2_Mar_15_2022_48502469_ms_29980_31025.wav,2_March_15_2022_48502469.wav,Silicon+Sodium,Male,Whine,1.045
Whine_2_Mar_15_2022_48502469_ms_31167_32306.wav,2_March_15_2022_48502469.wav,Silicon+Sodium,Male,Whine,1.139
Whine_2_Mar_15_2022_48502469_ms_33923_34442.wav,2_March_15_2022_48502469.wav,Silicon+Sodium,Male,Whine,0.518999999999998
Whine_2_Mar_15_2022_48502469_ms_36181_37129.wav,2_March_15_2022_48502469.wav,Silicon+Sodium,Male,Whine,0.948
Whine_2_Mar_15_2022_48502469_ms_38927_39967.wav,2_March_15_2022_48502469.wav,Silicon+Sodium,Male,Whine,1.04
Whine_2_Mar_15_2022_48502469_ms_52551_53774.wav,2_March_15_2022_48502469.wav,Silicon+Sodium,Male,Whine,1.223
Whine_2_Mar_15_2022_48502469_ms_53881_54616.wav,2_March_15_2022_48502469.wav,Silicon+Sodium,Male,Whine,0.734999999999999
Whine_2_Mar_15_2022_48502469_ms_54714_55920.wav,2_March_15_2022_48502469.wav,Silicon+Sodium,Male,Whine,1.206
Whine_2_Mar_15_2022_48502469_ms_57678_58373.wav,2_March_15_2022_48502469.wav,Silicon+Sodium,Male,Whine,0.695
Whine_2_Mar_15_2022_48502469_ms_59293_60484.wav,2_March_15_2022_48502469.wav,Silicon+Sodium,Male,Whine,1.191
Whine_2_Mar_15_2022_48502469_ms_60568_61117.wav,2_March_15_2022_48502469.wav,Silicon+Sodium,Male,Whine,0.548999999999999
Whine_2_Mar_15_2022_48502469_ms_61253_61928.wav,2_March_15_2022_48502469.wav,Silicon+Sodium,Male,Whine,0.674999999999997
Whine_2_Mar_15_2022_48502469_ms_61967_63419.wav,2_March_15_2022_48502469.wav,Silicon+Sodium,Male,Whine,1.452
Whine_2_Mar_15_2022_48502469_ms_63646_64728.wav,2_March_15_2022_48502469.wav,Silicon+Sodium,Male,Whine,1.08199999999999
Whine_2_Mar_15_2022_48502469_ms_65289_66240.wav,2_March_15_2022_48502469.wav,Silicon+Sodium,Male,Whine,0.950999999999993
Whine_2_Mar_15_2022_48502469_ms_66302_67107.wav,2_March_15_2022_48502469.wav,Silicon+Sodium,Male,Whine,0.804999999999993
Whine_2_Mar_15_2022_48502469_ms_67172_68408.wav,2_March_15_2022_48502469.wav,Silicon+Sodium,Male,Whine,1.236
Whine_2_Mar_15_2022_48502469_ms_68427_69527.wav,2_March_15_2022_48502469.wav,Silicon+Sodium,Male,Whine,1.09999999999999
Whine_2_Mar_15_2022_48502469_ms_69530_70770.wav,2_March_15_2022_48502469.wav,Silicon+Sodium,Male,Whine,1.23999999999999
Whine_2_Mar_15_2022_48502469_ms_70786_72113.wav,2_March_15_2022_48502469.wav,Silicon+Sodium,Male,Whine,1.327
Whine_2_Mar_15_2022_48502469_ms_72158_73475.wav,2_March_15_2022_48502469.wav,Silicon+Sodium,Male,Whine,1.31699999999999
Whine_2_Mar_15_2022_48502469_ms_73575_74426.wav,2_March_15_2022_48502469.wav,Silicon+Sodium,Male,Whine,0.850999999999999
Whine_2_Mar_15_2022_48502469_ms_76343_77037.wav,2_March_15_2022_48502469.wav,Silicon+Sodium,Male,Whine,0.694000000000003
Whine_2_Mar_15_2022_48502469_ms_77050_78000.wav,2_March_15_2022_48502469.wav,Silicon+Sodium,Male,Whine,0.950000000000003
Whine_2_Mar_15_2022_48502469_ms_79351_80480.wav,2_March_15_2022_48502469.wav,Silicon+Sodium,Male,Whine,1.129
Whine_2_Mar_15_2022_48502469_ms_88942_90330.wav,2_March_15_2022_48502469.wav,Silicon+Sodium,Male,Whine,1.38800000000001
Whine_2_Mar_15_2022_48502469_ms_90355_90874.wav,2_March_15_2022_48502469.wav,Silicon+Sodium,Male,Whine,0.518999999999991
Whine_2_Mar_15_2022_48502469_ms_92200_93000.wav,2_March_15_2022_48502469.wav,Silicon+Sodium,Male,Whine,0.799999999999997
Whine_2_Mar_15_2022_48502469_ms_94304_95456.wav,2_March_15_2022_48502469.wav,Silicon+Sodium,Male,Whine,1.152
Whine_2_Mar_15_2022_48667041_ms_136133_136951.wav,2_March_15_2022_48667041.wav,Silicon+Sodium,Male,Whine,0.817999999999984
Whine_2_Mar_15_2022_48667041_ms_137368_138572.wav,2_March_15_2022_48667041.wav,Silicon+Sodium,Male,Whine,1.20400000000001
Whine_2_Mar_15_2022_48667041_ms_138718_139962.wav,2_March_15_2022_48667041.wav,Silicon+Sodium,Male,Whine,1.244
Whine_2_Mar_15_2022_48667041_ms_14247_15318.wav,2_March_15_2022_48667041.wav,Silicon+Sodium,Male,Whine,1.071
Whine_2_Mar_15_2022_48667041_ms_15481_16494.wav,2_March_15_2022_48667041.wav,Silicon+Sodium,Male,Whine,1.013
Whine_2_Mar_15_2022_48667041_ms_160110_160788.wav,2_March_15_2022_48667041.wav,Silicon+Sodium,Male,Whine,0.677999999999997
Whine_2_Mar_15_2022_48667041_ms_16590_17642.wav,2_March_15_2022_48667041.wav,Silicon+Sodium,Male,Whine,1.052
Whine_2_Mar_15_2022_48667041_ms_20116_21460.wav,2_March_15_2022_48667041.wav,Silicon+Sodium,Male,Whine,1.344
Whine_2_Mar_15_2022_48667041_ms_21866_22645.wav,2_March_15_2022_48667041.wav,Silicon+Sodium,Male,Whine,0.779
Whine_2_Mar_15_2022_48667041_ms_22647_24068.wav,2_March_15_2022_48667041.wav,Silicon+Sodium,Male,Whine,1.421
Whine_2_Mar_15_2022_48667041_ms_2487_3649.wav,2_March_15_2022_48667041.wav,Silicon+Sodium,Male,Whine,1.162
Whine_2_Mar_15_2022_48667041_ms_24898_26105.wav,2_March_15_2022_48667041.wav,Silicon+Sodium,Male,Whine,1.207
Whine_2_Mar_15_2022_48667041_ms_26252_27247.wav,2_March_15_2022_48667041.wav,Silicon+Sodium,Male,Whine,0.995000000000001
Whine_2_Mar_15_2022_48667041_ms_27404_28478.wav,2_March_15_2022_48667041.wav,Silicon+Sodium,Male,Whine,1.074
Whine_2_Mar_15_2022_48667041_ms_35000_35560.wav,2_March_15_2022_48667041.wav,Silicon+Sodium,Male,Whine,0.560000000000002
Whine_2_Mar_15_2022_48667041_ms_4525_5357.wav,2_March_15_2022_48667041.wav,Silicon+Sodium,Male,Whine,0.832
Whine_2_Mar_15_2022_48667041_ms_91911_93293.wav,2_March_15_2022_48667041.wav,Silicon+Sodium,Male,Whine,1.38200000000001
Whine_2_Mar_16_2022_49604XXX_ms_50100_51086.wav,2_March_16_2022_49604XXX.wav,Silicon+Spi,Male,Whine,0.985999999999997
Whine_2_Mar_16_2022_49604XXX_ms_61134_61883.wav,2_March_16_2022_49604XXX.wav,Silicon+Spi,Male,Whine,0.749000000000002
Whine_2_Mar_16_2022_49768XXX_ms_101608_102511.wav,2_March_16_2022_49768XXX.wav,Silicon+Spi,Male,Whine,0.902999999999992
Whine_2_Mar_16_2022_49768XXX_ms_109241_109874.wav,2_March_16_2022_49768XXX.wav,Silicon+Spi,Male,Whine,0.632999999999996
Whine_2_Mar_16_2022_49768XXX_ms_118203_118914.wav,2_March_16_2022_49768XXX.wav,Silicon+Spi,Male,Whine,0.710999999999999
Whine_2_Mar_16_2022_49768XXX_ms_123000_124440.wav,2_March_16_2022_49768XXX.wav,Silicon+Spi,Male,Whine,1.44
Whine_2_Mar_16_2022_49768XXX_ms_128977_129888.wav,2_March_16_2022_49768XXX.wav,Silicon+Spi,Male,Whine,0.911000000000001
Whine_2_Mar_16_2022_49768XXX_ms_132868_133597.wav,2_March_16_2022_49768XXX.wav,Silicon+Spi,Male,Whine,0.729000000000013
Whine_2_Mar_16_2022_49768XXX_ms_147158_147878.wav,2_March_16_2022_49768XXX.wav,Silicon+Spi,Male,Whine,0.719999999999999
Whine_2_Mar_16_2022_49768XXX_ms_150177_151206.wav,2_March_16_2022_49768XXX.wav,Silicon+Spi,Male,Whine,1.029
Whine_2_Mar_16_2022_49768XXX_ms_153035_154116.wav,2_March_16_2022_49768XXX.wav,Silicon+Spi,Male,Whine,1.08100000000002
Whine_2_Mar_16_2022_49768XXX_ms_154167_155085.wav,2_March_16_2022_49768XXX.wav,Silicon+Spi,Male,Whine,0.918000000000006
Whine_2_Mar_16_2022_49768XXX_ms_155192_155913.wav,2_March_16_2022_49768XXX.wav,Silicon+Spi,Male,Whine,0.721000000000004
Whine_2_Mar_16_2022_49768XXX_ms_157124_158104.wav,2_March_16_2022_49768XXX.wav,Silicon+Spi,Male,Whine,0.980000000000018
Whine_2_Mar_16_2022_49768XXX_ms_158394_159452.wav,2_March_16_2022_49768XXX.wav,Silicon+Spi,Male,Whine,1.05799999999999
Whine_2_Mar_16_2022_49768XXX_ms_1635_2235.wav,2_March_16_2022_49768XXX.wav,Silicon+Spi,Male,Whine,0.6
Whine_2_Mar_16_2022_49768XXX_ms_6687_7606.wav,2_March_16_2022_49768XXX.wav,Silicon+Spi,Male,Whine,0.919
Whine_2_Mar_16_2022_49768XXX_ms_82400_83678.wav,2_March_16_2022_49768XXX.wav,Silicon+Spi,Male,Whine,1.27799999999999
Whine_2_Mar_16_2022_49768XXX_ms_84013_85444.wav,2_March_16_2022_49768XXX.wav,Silicon+Spi,Male,Whine,1.431
Whine_2_Mar_16_2022_49768XXX_ms_85567_86993.wav,2_March_16_2022_49768XXX.wav,Silicon+Spi,Male,Whine,1.426
Whine_2_Mar_16_2022_49768XXX_ms_91981_92925.wav,2_March_16_2022_49768XXX.wav,Silicon+Spi,Male,Whine,0.944000000000003
Whine_2_Mar_16_2022_49768XXX_ms_93032_93974.wav,2_March_16_2022_49768XXX.wav,Silicon+Spi,Male,Whine,0.942000000000007
Whine_2_Mar_16_2022_49768XXX_ms_94091_95063.wav,2_March_16_2022_49768XXX.wav,Silicon+Spi,Male,Whine,0.972000000000008
Whine_2_Mar_16_2022_49768XXX_ms_95377_96167.wav,2_March_16_2022_49768XXX.wav,Silicon+Spi,Male,Whine,0.790000000000006
Whine_2_Mar_16_2022_49768XXX_ms_98725_99635.wav,2_March_16_2022_49768XXX.wav,Silicon+Spi,Male,Whine,0.910000000000011
Whine_2_Mar_16_2022_49933XXX_ms_11311_12216.wav,2_March_16_2022_49933XXX.wav,Silicon+Spi,Male,Whine,0.904999999999999
Whine_2_Mar_16_2022_49933XXX_ms_16329_17362.wav,2_March_16_2022_49933XXX.wav,Silicon+Spi,Male,Whine,1.033
Whine_2_Mar_16_2022_49933XXX_ms_17563_18638.wav,2_March_16_2022_49933XXX.wav,Silicon+Spi,Male,Whine,1.075
Whine_2_Mar_16_2022_49933XXX_ms_18720_19791.wav,2_March_16_2022_49933XXX.wav,Silicon+Spi,Male,Whine,1.071
Whine_2_Mar_16_2022_49933XXX_ms_19811_20766.wav,2_March_16_2022_49933XXX.wav,Silicon+Spi,Male,Whine,0.954999999999998
Whine_2_Mar_16_2022_49933XXX_ms_20826_21594.wav,2_March_16_2022_49933XXX.wav,Silicon+Spi,Male,Whine,0.768000000000001
Whine_2_Mar_16_2022_49933XXX_ms_25532_26627.wav,2_March_16_2022_49933XXX.wav,Silicon+Spi,Male,Whine,1.095
Whine_2_Mar_16_2022_49933XXX_ms_28063_28940.wav,2_March_16_2022_49933XXX.wav,Silicon+Spi,Male,Whine,0.877000000000002
Whine_2_Mar_16_2022_49933XXX_ms_32700_33734.wav,2_March_16_2022_49933XXX.wav,Silicon+Spi,Male,Whine,1.034
Whine_2_Mar_16_2022_49933XXX_ms_35389_36775.wav,2_March_16_2022_49933XXX.wav,Silicon+Spi,Male,Whine,1.386
Whine_2_Mar_16_2022_49933XXX_ms_42595_43490.wav,2_March_16_2022_49933XXX.wav,Silicon+Spi,Male,Whine,0.895000000000003
Whine_2_Mar_16_2022_49933XXX_ms_76896_77846.wav,2_March_16_2022_49933XXX.wav,Silicon+Spi,Male,Whine,0.950000000000003
Whine_2_Mar_16_2022_49933XXX_ms_88568_89598.wav,2_March_16_2022_49933XXX.wav,Silicon+Spi,Male,Whine,1.03
Whine_2_Mar_16_2022_49933XXX_ms_90660_91868.wav,2_March_16_2022_49933XXX.wav,Silicon+Spi,Male,Whine,1.208
Whine_2_Mar_16_2022_49933XXX_ms_91948_92518.wav,2_March_16_2022_49933XXX.wav,Silicon+Spi,Male,Whine,0.570000000000007
Whine_2_Mar_16_2022_49933XXX_ms_983_1794.wav,2_March_16_2022_49933XXX.wav,Silicon+Spi,Male,Whine,0.811
Whine_2_Mar_16_2022_50097XXX_ms_108092_109452.wav,2_March_16_2022_50097XXX.wav,Silicon+Spi,Male,Whine,1.36
Whine_2_Mar_16_2022_50097XXX_ms_113300_114335.wav,2_March_16_2022_50097XXX.wav,Silicon+Spi,Male,Whine,1.035
Whine_2_Mar_16_2022_50097XXX_ms_130245_131500.wav,2_March_16_2022_50097XXX.wav,Silicon+Spi,Male,Whine,1.255
Whine_2_Mar_16_2022_50097XXX_ms_144588_145527.wav,2_March_16_2022_50097XXX.wav,Silicon+Spi,Male,Whine,0.938999999999993
